Cus.ID,Date,Cus._Location,Age,Gender,Mobile_Name,Sell_Price,Does_he/she_Come_from_Facebook_Page,Does_he/she_Followed_Our_Page,Did_he/she_buy_any_mobile_before,Did_he/she_hear_of_our_shop_before
3771,2024-10-01,Rangamati Sadar,48,F,R-70 Turbo 5G 6/128,23997.0,1,0,0,1
3772,2024-10-01,Rangamati Sadar,32,M,Galaxy S24 Ultra 12/256,42763.0,1,0,0,1
3773,2024-10-01,Inside Rangamati,22,M,Note 14 Pro 5G 8/256,22104.0,0,1,0,0
3774,2024-10-01,Rangamati Sadar,36,F,Moto G85 5G 8/128,17740.0,0,0,0,0
3775,2024-10-01,Rangamati Sadar,23,F,Moto G85 5G 8/128,17616.0,0,0,1,1
3776,2024-10-01,Outside Rangamati,44,F,Pixel 8 Pro 12/256,17912.0,0,0,1,0
3777,2024-10-01,Rangamati Sadar,23,F,Pixel 7a 8/128,19170.0,1,0,0,0
3778,2024-10-01,Outside Rangamati,19,M,Galaxy M35 5G 8/128,21682.0,0,1,0,0
3779,2024-10-02,Inside Rangamati,45,M,Galaxy M35 5G 8/128,17853.0,0,0,1,1
3780,2024-10-02,Inside Rangamati,35,M,Note 14 Pro 5G 8/256,36726.0,1,1,0,1
3781,2024-10-02,Inside Rangamati,36,M,Pixel 7a 8/128,15248.0,0,1,1,1
3782,2024-10-02,Outside Rangamati,45,F,Pixel 8 Pro 12/256,20022.0,1,0,0,0
3783,2024-10-02,Inside Rangamati,41,F,Narzo N53 4/64,12963.0,0,0,0,0
3784,2024-10-02,Outside Rangamati,34,F,iQOO Neo 9 Pro 5G 12/256,18539.0,1,1,0,1
3785,2024-10-02,Inside Rangamati,38,F,iPhone 16 Pro Max 1TB,17088.0,0,0,0,0
3786,2024-10-02,Inside Rangamati,39,F,Note 14 Pro 5G 8/256,36431.0,0,0,1,0
3787,2024-10-02,Inside Rangamati,34,M,iQOO Neo 9 Pro 5G 12/256,23205.0,0,0,0,0
3788,2024-10-02,Outside Rangamati,27,M,Pixel 7a 8/128,14029.0,0,0,0,1
3789,2024-10-02,Rangamati Sadar,31,F,R-70 Turbo 5G 6/128,24605.0,0,1,0,0
3790,2024-10-02,Inside Rangamati,18,M,Galaxy S24 Ultra 12/256,24886.0,1,0,1,1
3791,2024-10-02,Outside Rangamati,49,F,iPhone 16 Pro Max 1TB,19912.0,1,0,0,0
3792,2024-10-02,Inside Rangamati,39,M,iPhone 16 Pro 256GB,21370.0,1,1,0,1
3793,2024-10-02,Outside Rangamati,21,M,Narzo N53 4/64,19614.0,1,0,0,1
3794,2024-10-02,Rangamati Sadar,27,M,Redmi Note 12 Pro 8/128,18362.0,0,0,1,1
3795,2024-10-02,Outside Rangamati,37,F,Pixel 8 Pro 12/256,19012.0,0,0,0,1
3796,2024-10-02,Rangamati Sadar,27,F,iQOO Z7 5G 6/128,20615.0,1,0,1,1
3797,2024-10-02,Inside Rangamati,36,M,iPhone 16 Pro Max 1TB,15232.0,0,1,0,0
3798,2024-10-02,Rangamati Sadar,42,F,Galaxy M35 5G 8/128,23806.0,0,0,0,0
3799,2024-10-02,Rangamati Sadar,46,F,Pixel 8 Pro 12/256,22488.0,1,1,0,1
3800,2024-10-02,Outside Rangamati,48,M,Pixel 8 Pro 12/256,12833.0,0,1,0,0
3801,2024-10-02,Rangamati Sadar,47,F,Note 11S 6/128,20425.0,0,0,1,1
3802,2024-10-02,Outside Rangamati,35,F,Pixel 8 Pro 12/256,39197.0,1,0,0,0
3803,2024-10-02,Rangamati Sadar,46,F,Moto G85 5G 8/128,21573.0,0,1,0,1
3804,2024-10-02,Inside Rangamati,37,F,Vivo Y200 5G 6/128,23485.0,0,1,1,1
3805,2024-10-02,Outside Rangamati,21,M,Note 11S 6/128,19456.0,0,1,0,0
3806,2024-10-02,Inside Rangamati,50,M,Galaxy S24 Ultra 12/256,36716.0,0,1,0,1
3807,2024-10-02,Inside Rangamati,33,F,iPhone 16 Pro Max 1TB,17679.0,1,1,1,0
3808,2024-10-02,Rangamati Sadar,38,M,iPhone 16 Pro Max 1TB,14063.0,0,0,0,1
3809,2024-10-02,Outside Rangamati,23,F,Redmi Note 12 Pro 8/128,13486.0,0,0,0,1
3810,2024-10-02,Rangamati Sadar,37,F,iQOO Neo 9 Pro 5G 12/256,40842.0,0,0,0,0
3811,2024-10-02,Rangamati Sadar,38,F,Vivo T3x 5G 8/128,23985.0,0,1,1,0
3812,2024-10-02,Outside Rangamati,20,F,Pixel 7a 8/128,44917.0,0,0,0,1
3813,2024-10-02,Inside Rangamati,47,M,Vivo T3x 5G 8/128,20999.0,0,1,0,1
3814,2024-10-03,Outside Rangamati,20,M,Vivo Y200 5G 6/128,22483.0,0,0,0,0
3815,2024-10-03,Rangamati Sadar,30,F,Redmi Note 12 Pro 8/128,16167.0,0,0,0,1
3816,2024-10-03,Rangamati Sadar,38,F,R-70 Turbo 5G 6/128,24429.0,0,0,0,1
3817,2024-10-03,Rangamati Sadar,23,M,Moto G85 5G 8/128,26409.0,1,0,0,1
3818,2024-10-03,Rangamati Sadar,19,M,Galaxy A55 5G 8/128,39084.0,0,1,0,0
3819,2024-10-03,Inside Rangamati,45,F,Pixel 7a 8/128,17318.0,0,0,0,1
3820,2024-10-03,Inside Rangamati,40,F,iQOO Neo 9 Pro 5G 12/256,40857.0,0,0,0,0
3821,2024-10-03,Outside Rangamati,24,M,Redmi Note 12 Pro 8/128,13092.0,0,1,0,0
3822,2024-10-03,Inside Rangamati,36,F,iQOO Z7 5G 6/128,18636.0,0,0,0,1
3823,2024-10-03,Outside Rangamati,22,F,Moto G85 5G 8/128,19378.0,0,0,0,1
3824,2024-10-03,Outside Rangamati,44,F,Narzo N53 4/64,12986.0,1,0,0,1
3825,2024-10-03,Outside Rangamati,20,F,iQOO Neo 9 Pro 5G 12/256,17114.0,0,0,1,1
3826,2024-10-03,Inside Rangamati,40,F,Vivo T3x 5G 8/128,21712.0,0,0,0,1
3827,2024-10-03,Rangamati Sadar,20,F,Vivo T3x 5G 8/128,13633.0,1,1,0,1
3828,2024-10-03,Outside Rangamati,37,F,Pixel 7a 8/128,20700.0,0,0,0,1
3829,2024-10-03,Rangamati Sadar,38,M,Redmi Note 12 Pro 8/128,19183.0,0,0,0,1
3830,2024-10-03,Inside Rangamati,31,F,Moto G85 5G 8/128,25910.0,0,0,0,1
3831,2024-10-03,Inside Rangamati,45,F,Moto G85 5G 8/128,16731.0,0,0,0,1
3832,2024-10-03,Rangamati Sadar,29,F,R-70 Turbo 5G 6/128,16169.0,1,0,0,1
3833,2024-10-03,Outside Rangamati,31,M,Vivo Y200 5G 6/128,16046.0,0,0,0,0
3834,2024-10-03,Rangamati Sadar,20,M,Note 11S 6/128,17908.0,0,0,0,1
3835,2024-10-03,Rangamati Sadar,37,M,Note 11S 6/128,13508.0,0,1,1,1
3836,2024-10-03,Inside Rangamati,49,M,R-70 Turbo 5G 6/128,20968.0,1,0,0,0
3837,2024-10-03,Outside Rangamati,24,F,iPhone 16 Pro 256GB,61451.0,0,1,0,1
3838,2024-10-03,Outside Rangamati,50,M,Note 14 Pro 5G 8/256,22813.0,0,1,0,1
3839,2024-10-03,Rangamati Sadar,34,M,iQOO Neo 9 Pro 5G 12/256,40712.0,0,0,0,1
3840,2024-10-03,Outside Rangamati,29,M,Galaxy A55 5G 8/128,16473.0,0,0,0,1
3841,2024-10-03,Inside Rangamati,35,M,Vivo T3x 5G 8/128,17286.0,0,0,0,1
3842,2024-10-03,Rangamati Sadar,18,M,Pixel 8 Pro 12/256,25988.0,0,0,0,1
3843,2024-10-03,Rangamati Sadar,50,M,Galaxy M35 5G 8/128,26292.0,0,1,1,0
3844,2024-10-03,Inside Rangamati,39,M,Vivo T3x 5G 8/128,13893.0,0,1,0,1
3845,2024-10-04,Rangamati Sadar,37,F,R-70 Turbo 5G 6/128,24027.0,0,0,0,1
3846,2024-10-04,Rangamati Sadar,48,F,R-70 Turbo 5G 6/128,21335.0,1,0,0,0
3847,2024-10-04,Inside Rangamati,47,M,iPhone 16 Pro 256GB,25182.0,1,0,0,0
3848,2024-10-04,Inside Rangamati,27,M,R-70 Turbo 5G 6/128,26436.0,0,0,1,0
3849,2024-10-04,Rangamati Sadar,31,F,iQOO Z7 5G 6/128,17383.0,0,1,0,1
3850,2024-10-04,Outside Rangamati,19,F,Galaxy S24 Ultra 12/256,14303.0,0,1,0,1
3851,2024-10-04,Rangamati Sadar,19,F,Galaxy S24 Ultra 12/256,18778.0,0,0,0,1
3852,2024-10-04,Inside Rangamati,33,F,Note 11S 6/128,15149.0,0,1,0,1
3853,2024-10-04,Outside Rangamati,41,M,Redmi Note 12 Pro 8/128,20123.0,1,0,0,1
3854,2024-10-04,Outside Rangamati,35,M,R-70 Turbo 5G 6/128,23354.0,1,1,0,1
3855,2024-10-04,Inside Rangamati,50,F,Vivo T3x 5G 8/128,12894.0,1,1,0,0
3856,2024-10-04,Outside Rangamati,42,F,Galaxy M35 5G 8/128,24024.0,1,0,0,1
3857,2024-10-04,Rangamati Sadar,18,F,Moto G85 5G 8/128,12859.0,0,0,0,1
3858,2024-10-04,Rangamati Sadar,25,M,Vivo Y200 5G 6/128,20932.0,1,0,0,1
3859,2024-10-04,Inside Rangamati,48,F,R-70 Turbo 5G 6/128,24412.0,0,0,1,1
3860,2024-10-04,Inside Rangamati,36,F,Vivo T3x 5G 8/128,25527.0,0,0,1,1
3861,2024-10-04,Outside Rangamati,34,F,Vivo T3x 5G 8/128,21143.0,0,0,0,1
3862,2024-10-04,Rangamati Sadar,19,F,Note 11S 6/128,23550.0,0,0,0,0
3863,2024-10-04,Outside Rangamati,35,M,Narzo N53 4/64,13168.0,0,0,1,1
3864,2024-10-04,Inside Rangamati,24,M,Pixel 8 Pro 12/256,55076.0,0,0,0,0
3865,2024-10-04,Inside Rangamati,29,M,Moto G85 5G 8/128,20088.0,0,1,0,1
3866,2024-10-04,Rangamati Sadar,19,M,iQOO Z7 5G 6/128,15383.0,0,1,0,1
3867,2024-10-04,Outside Rangamati,25,M,Galaxy M35 5G 8/128,14817.0,0,0,0,0
3868,2024-10-04,Inside Rangamati,26,F,Pixel 8 Pro 12/256,21682.0,0,1,0,0
3869,2024-10-04,Rangamati Sadar,46,F,Note 14 Pro 5G 8/256,24445.0,0,1,0,1
3870,2024-10-04,Outside Rangamati,29,M,Galaxy A55 5G 8/128,14247.0,1,0,1,1
3871,2024-10-04,Outside Rangamati,48,M,Vivo Y200 5G 6/128,23603.0,1,1,0,0
3872,2024-10-04,Rangamati Sadar,21,F,Narzo N53 4/64,22787.0,0,0,0,0
3873,2024-10-04,Outside Rangamati,26,M,iQOO Neo 9 Pro 5G 12/256,26847.0,0,0,1,1
3874,2024-10-04,Rangamati Sadar,33,M,iQOO Neo 9 Pro 5G 12/256,17686.0,0,0,0,0
3875,2024-10-04,Rangamati Sadar,28,F,Vivo T3x 5G 8/128,21818.0,1,0,0,1
3876,2024-10-05,Rangamati Sadar,18,M,Moto G85 5G 8/128,23440.0,1,0,0,1
3877,2024-10-05,Outside Rangamati,49,M,iQOO Neo 9 Pro 5G 12/256,25352.0,0,0,0,1
3878,2024-10-05,Inside Rangamati,44,F,Moto G85 5G 8/128,22574.0,0,0,0,0
3879,2024-10-05,Outside Rangamati,38,F,iPhone 16 Pro 256GB,141317.0,0,1,0,1
3880,2024-10-05,Outside Rangamati,45,M,Note 11S 6/128,18153.0,0,0,0,0
3881,2024-10-05,Rangamati Sadar,40,M,iPhone 16 Pro Max 1TB,29283.0,0,1,0,0
3882,2024-10-05,Rangamati Sadar,37,F,Note 11S 6/128,18077.0,1,1,0,1
3883,2024-10-05,Outside Rangamati,34,F,Vivo Y200 5G 6/128,21040.0,0,0,0,1
3884,2024-10-05,Inside Rangamati,27,F,R-70 Turbo 5G 6/128,22463.0,0,0,0,0
3885,2024-10-05,Rangamati Sadar,41,F,Galaxy A55 5G 8/128,13966.0,1,0,0,1
3886,2024-10-05,Rangamati Sadar,49,F,Galaxy S24 Ultra 12/256,51009.0,0,0,0,1
3887,2024-10-05,Rangamati Sadar,45,F,Galaxy S24 Ultra 12/256,17226.0,0,0,0,0
3888,2024-10-05,Outside Rangamati,23,F,Galaxy M35 5G 8/128,15186.0,0,1,0,0
3889,2024-10-05,Rangamati Sadar,36,M,Vivo T3x 5G 8/128,25925.0,1,0,0,1
3890,2024-10-05,Inside Rangamati,41,F,Vivo Y200 5G 6/128,13596.0,0,0,0,1
3891,2024-10-05,Inside Rangamati,27,M,Moto G85 5G 8/128,26668.0,0,0,0,1
3892,2024-10-05,Rangamati Sadar,38,M,Moto G85 5G 8/128,14838.0,0,0,0,0
3893,2024-10-05,Inside Rangamati,44,F,Vivo T3x 5G 8/128,13199.0,0,1,0,0
3894,2024-10-05,Rangamati Sadar,46,F,Vivo T3x 5G 8/128,26929.0,1,1,0,0
3895,2024-10-05,Rangamati Sadar,19,F,Redmi Note 12 Pro 8/128,27715.0,0,0,1,1
3896,2024-10-05,Inside Rangamati,26,M,iPhone 16 Pro 256GB,17926.0,0,1,0,1
3897,2024-10-05,Rangamati Sadar,19,M,Narzo N53 4/64,18663.0,0,0,0,0
3898,2024-10-05,Inside Rangamati,22,F,Galaxy A55 5G 8/128,39716.0,0,0,0,1
3899,2024-10-05,Inside Rangamati,40,M,Galaxy S24 Ultra 12/256,15045.0,0,0,0,1
3900,2024-10-05,Rangamati Sadar,24,M,Moto G85 5G 8/128,26185.0,0,1,0,1
3901,2024-10-05,Inside Rangamati,21,F,Note 11S 6/128,21749.0,0,0,0,0
3902,2024-10-05,Rangamati Sadar,24,F,Vivo T3x 5G 8/128,25958.0,1,0,1,1
3903,2024-10-05,Rangamati Sadar,37,F,Pixel 8 Pro 12/256,20787.0,0,0,1,0
3904,2024-10-05,Inside Rangamati,29,F,Pixel 7a 8/128,19025.0,0,0,0,0
3905,2024-10-05,Inside Rangamati,37,F,Galaxy M35 5G 8/128,26169.0,0,0,0,0
3906,2024-10-05,Inside Rangamati,41,M,Redmi Note 12 Pro 8/128,27276.0,0,1,0,0
3907,2024-10-05,Inside Rangamati,25,M,Narzo N53 4/64,13112.0,0,1,0,0
3908,2024-10-05,Inside Rangamati,39,M,Vivo T3x 5G 8/128,26295.0,0,0,0,1
3909,2024-10-06,Inside Rangamati,38,M,Galaxy S24 Ultra 12/256,25715.0,0,0,1,0
3910,2024-10-06,Inside Rangamati,22,M,Note 11S 6/128,18623.0,0,0,0,0
3911,2024-10-06,Rangamati Sadar,19,F,Vivo T3x 5G 8/128,13877.0,0,1,0,0
3912,2024-10-06,Inside Rangamati,32,F,Pixel 7a 8/128,20625.0,1,1,0,1
3913,2024-10-06,Rangamati Sadar,27,F,Pixel 8 Pro 12/256,18183.0,0,0,0,1
3914,2024-10-06,Outside Rangamati,30,M,iPhone 16 Pro 256GB,15236.0,0,1,0,1
3915,2024-10-06,Inside Rangamati,19,F,Redmi Note 12 Pro 8/128,21533.0,1,1,0,0
3916,2024-10-06,Outside Rangamati,29,M,Narzo N53 4/64,13037.0,1,1,0,1
3917,2024-10-06,Inside Rangamati,41,F,Moto G85 5G 8/128,26155.0,0,1,0,0
3918,2024-10-06,Outside Rangamati,46,F,iPhone 16 Pro 256GB,70538.0,0,1,0,0
3919,2024-10-06,Rangamati Sadar,35,M,iPhone 16 Pro 256GB,36995.0,0,0,0,1
3920,2024-10-06,Inside Rangamati,27,M,Galaxy A55 5G 8/128,16176.0,0,1,1,1
3921,2024-10-06,Inside Rangamati,33,M,Narzo N53 4/64,13271.0,1,1,0,1
3922,2024-10-06,Inside Rangamati,25,M,Vivo T3x 5G 8/128,20104.0,1,0,0,1
3923,2024-10-06,Inside Rangamati,34,M,iPhone 16 Pro 256GB,141058.0,1,1,0,1
3924,2024-10-06,Rangamati Sadar,30,M,Narzo N53 4/64,13771.0,1,1,0,1
3925,2024-10-06,Inside Rangamati,21,M,R-70 Turbo 5G 6/128,23827.0,1,1,1,1
3926,2024-10-06,Outside Rangamati,31,F,Vivo T3x 5G 8/128,21025.0,0,0,0,0
3927,2024-10-06,Outside Rangamati,21,M,Galaxy S24 Ultra 12/256,20384.0,0,1,0,0
3928,2024-10-06,Outside Rangamati,19,F,Redmi Note 12 Pro 8/128,17453.0,0,0,0,1
3929,2024-10-06,Outside Rangamati,31,F,R-70 Turbo 5G 6/128,18570.0,0,1,1,0
3930,2024-10-06,Inside Rangamati,37,M,iQOO Neo 9 Pro 5G 12/256,19441.0,0,0,0,0
3931,2024-10-07,Outside Rangamati,18,M,Galaxy S24 Ultra 12/256,18620.0,0,1,1,1
3932,2024-10-07,Outside Rangamati,28,M,Vivo T3x 5G 8/128,25883.0,0,0,1,0
3933,2024-10-07,Rangamati Sadar,40,M,R-70 Turbo 5G 6/128,23418.0,0,1,0,0
3934,2024-10-07,Outside Rangamati,25,M,iPhone 16 Pro 256GB,17684.0,1,0,1,1
3935,2024-10-07,Outside Rangamati,36,M,Note 11S 6/128,18183.0,1,0,0,1
3936,2024-10-07,Inside Rangamati,40,M,iPhone 16 Pro Max 1TB,17443.0,0,1,0,1
3937,2024-10-07,Inside Rangamati,43,M,Galaxy M35 5G 8/128,15280.0,0,0,0,1
3938,2024-10-07,Inside Rangamati,50,M,Vivo T3x 5G 8/128,25348.0,0,1,0,1
3939,2024-10-07,Inside Rangamati,26,M,Vivo T3x 5G 8/128,25328.0,0,0,0,0
3940,2024-10-07,Outside Rangamati,22,F,Vivo Y200 5G 6/128,20671.0,0,0,0,0
3941,2024-10-07,Outside Rangamati,28,M,iQOO Z7 5G 6/128,20308.0,1,0,0,0
3942,2024-10-07,Outside Rangamati,19,M,Redmi Note 12 Pro 8/128,25421.0,1,1,1,1
3943,2024-10-07,Inside Rangamati,26,M,Pixel 7a 8/128,44433.0,0,0,1,0
3944,2024-10-07,Inside Rangamati,44,F,iPhone 16 Pro Max 1TB,26899.0,1,0,0,0
3945,2024-10-07,Rangamati Sadar,26,F,Narzo N53 4/64,15298.0,0,1,0,1
3946,2024-10-07,Inside Rangamati,38,M,iPhone 16 Pro 256GB,14488.0,1,0,0,1
3947,2024-10-07,Outside Rangamati,49,F,Pixel 7a 8/128,25673.0,0,0,0,1
3948,2024-10-07,Rangamati Sadar,33,F,iPhone 16 Pro 256GB,67487.0,0,1,0,1
3949,2024-10-07,Inside Rangamati,43,M,Note 11S 6/128,16618.0,1,1,0,0
3950,2024-10-07,Inside Rangamati,40,F,iPhone 16 Pro 256GB,14583.0,0,1,0,1
3951,2024-10-07,Outside Rangamati,23,M,Vivo Y200 5G 6/128,16627.0,1,0,0,0
3952,2024-10-07,Inside Rangamati,28,M,Moto G85 5G 8/128,26750.0,0,0,0,0
3953,2024-10-07,Outside Rangamati,27,F,Pixel 7a 8/128,26708.0,0,0,0,1
3954,2024-10-07,Outside Rangamati,38,F,Vivo T3x 5G 8/128,17473.0,1,0,0,1
3955,2024-10-07,Rangamati Sadar,19,M,Vivo T3x 5G 8/128,53756.0,1,1,0,1
3956,2024-10-07,Outside Rangamati,30,M,Vivo Y200 5G 6/128,14284.0,0,0,0,0
3957,2024-10-08,Outside Rangamati,28,F,Galaxy A55 5G 8/128,26223.0,1,1,0,1
3958,2024-10-08,Rangamati Sadar,39,M,Galaxy M35 5G 8/128,26434.0,0,0,1,1
3959,2024-10-08,Outside Rangamati,42,F,Vivo T3x 5G 8/128,26599.0,1,0,1,1
3960,2024-10-08,Rangamati Sadar,39,M,Note 14 Pro 5G 8/256,36777.0,0,0,0,1
3961,2024-10-08,Rangamati Sadar,37,M,iQOO Neo 9 Pro 5G 12/256,24369.0,1,0,0,1
3962,2024-10-08,Inside Rangamati,46,F,Moto G85 5G 8/128,26251.0,0,0,0,1
3963,2024-10-08,Rangamati Sadar,27,F,Moto G85 5G 8/128,16915.0,0,0,0,1
3964,2024-10-08,Rangamati Sadar,38,M,Vivo Y200 5G 6/128,15471.0,1,1,0,0
3965,2024-10-08,Outside Rangamati,42,M,iPhone 16 Pro Max 1TB,18184.0,0,0,0,1
3966,2024-10-08,Outside Rangamati,29,F,iPhone 16 Pro Max 1TB,15130.0,1,1,0,0
3967,2024-10-08,Inside Rangamati,44,F,Pixel 7a 8/128,21147.0,1,0,0,0
3968,2024-10-08,Inside Rangamati,48,F,Galaxy S24 Ultra 12/256,28933.0,0,1,0,1
3969,2024-10-08,Inside Rangamati,21,M,Redmi Note 12 Pro 8/128,18243.0,1,0,0,1
3970,2024-10-08,Inside Rangamati,37,F,R-70 Turbo 5G 6/128,24235.0,0,1,0,1
3971,2024-10-08,Inside Rangamati,24,M,Narzo N53 4/64,16825.0,1,0,0,0
3972,2024-10-08,Inside Rangamati,25,M,Pixel 8 Pro 12/256,17836.0,1,1,0,1
3973,2024-10-08,Rangamati Sadar,30,F,Note 14 Pro 5G 8/256,24567.0,1,0,0,1
3974,2024-10-08,Inside Rangamati,19,M,Pixel 8 Pro 12/256,15089.0,0,0,0,1
3975,2024-10-08,Inside Rangamati,40,F,R-70 Turbo 5G 6/128,26787.0,0,1,0,0
3976,2024-10-08,Inside Rangamati,35,M,iQOO Z7 5G 6/128,21128.0,0,0,1,0
3977,2024-10-08,Outside Rangamati,26,M,iPhone 16 Pro Max 1TB,69928.0,0,0,0,1
3978,2024-10-08,Rangamati Sadar,39,M,Vivo T3x 5G 8/128,25459.0,1,0,1,1
3979,2024-10-08,Rangamati Sadar,47,F,Redmi Note 12 Pro 8/128,25385.0,1,1,1,1
3980,2024-10-08,Outside Rangamati,34,M,Galaxy M35 5G 8/128,15581.0,1,1,0,1
3981,2024-10-08,Outside Rangamati,35,M,iPhone 16 Pro Max 1TB,17387.0,1,1,1,1
3982,2024-10-08,Inside Rangamati,41,M,Galaxy A55 5G 8/128,17204.0,1,0,0,1
3983,2024-10-08,Inside Rangamati,44,M,iPhone 16 Pro 256GB,17376.0,1,1,0,1
3984,2024-10-08,Inside Rangamati,37,F,Note 11S 6/128,20542.0,1,1,0,1
3985,2024-10-08,Rangamati Sadar,50,M,Redmi Note 12 Pro 8/128,24095.0,0,0,0,1
3986,2024-10-08,Inside Rangamati,40,M,Galaxy A55 5G 8/128,39276.0,0,1,0,1
3987,2024-10-08,Inside Rangamati,23,F,Note 11S 6/128,26944.0,0,1,0,1
3988,2024-10-08,Outside Rangamati,43,F,Galaxy A55 5G 8/128,39719.0,0,0,0,0
3989,2024-10-08,Rangamati Sadar,25,M,Galaxy S24 Ultra 12/256,26195.0,1,0,0,0
3990,2024-10-08,Rangamati Sadar,32,F,iQOO Z7 5G 6/128,14575.0,0,0,0,1
3991,2024-10-08,Rangamati Sadar,18,F,iPhone 16 Pro Max 1TB,22403.0,0,1,0,1
3992,2024-10-08,Inside Rangamati,28,M,Vivo T3x 5G 8/128,21891.0,0,0,1,0
3993,2024-10-08,Rangamati Sadar,34,M,Note 14 Pro 5G 8/256,20640.0,0,0,0,0
3994,2024-10-09,Inside Rangamati,18,F,iPhone 16 Pro 256GB,48742.0,0,0,0,1
3995,2024-10-09,Outside Rangamati,40,M,iQOO Neo 9 Pro 5G 12/256,21778.0,0,1,0,1
3996,2024-10-09,Inside Rangamati,45,M,Galaxy A55 5G 8/128,23173.0,0,1,0,0
3997,2024-10-09,Rangamati Sadar,37,F,iPhone 16 Pro Max 1TB,12957.0,0,1,1,1
3998,2024-10-09,Inside Rangamati,23,M,Note 14 Pro 5G 8/256,23683.0,1,0,0,1
3999,2024-10-09,Inside Rangamati,26,F,Pixel 7a 8/128,44524.0,0,1,0,1
4000,2024-10-09,Rangamati Sadar,34,F,Narzo N53 4/64,16595.0,0,0,0,1
4001,2024-10-09,Inside Rangamati,19,M,Galaxy A55 5G 8/128,39808.0,1,0,0,1
4002,2024-10-09,Rangamati Sadar,24,M,R-70 Turbo 5G 6/128,21682.0,0,1,0,0
4003,2024-10-09,Inside Rangamati,21,M,Galaxy M35 5G 8/128,25801.0,0,1,0,0
4004,2024-10-09,Outside Rangamati,20,M,Pixel 7a 8/128,16976.0,0,1,1,0
4005,2024-10-09,Outside Rangamati,41,F,Galaxy M35 5G 8/128,26075.0,0,1,0,0
4006,2024-10-09,Inside Rangamati,43,F,Galaxy M35 5G 8/128,16966.0,0,1,0,0
4007,2024-10-09,Inside Rangamati,18,M,Pixel 7a 8/128,24952.0,0,0,0,0
4008,2024-10-09,Inside Rangamati,45,F,Galaxy S24 Ultra 12/256,23471.0,0,0,1,0
4009,2024-10-09,Outside Rangamati,42,M,Galaxy M35 5G 8/128,26224.0,0,1,0,1
4010,2024-10-09,Outside Rangamati,22,F,Galaxy S24 Ultra 12/256,31812.0,0,0,0,0
4011,2024-10-09,Inside Rangamati,33,F,Redmi Note 12 Pro 8/128,18202.0,0,0,0,0
4012,2024-10-09,Rangamati Sadar,31,F,Narzo N53 4/64,15241.0,0,0,0,0
4013,2024-10-09,Inside Rangamati,23,F,Note 11S 6/128,23356.0,0,0,1,1
4014,2024-10-09,Rangamati Sadar,30,M,Galaxy S24 Ultra 12/256,54395.0,0,1,0,0
4015,2024-10-09,Inside Rangamati,19,F,Redmi Note 12 Pro 8/128,27505.0,0,1,0,1
4016,2024-10-09,Rangamati Sadar,45,M,Pixel 8 Pro 12/256,20271.0,0,0,0,1
4017,2024-10-09,Rangamati Sadar,21,F,iQOO Neo 9 Pro 5G 12/256,19417.0,0,0,0,0
4018,2024-10-10,Outside Rangamati,30,F,Note 11S 6/128,22855.0,1,0,0,1
4019,2024-10-10,Inside Rangamati,50,F,Note 11S 6/128,21682.0,0,0,0,1
4020,2024-10-10,Inside Rangamati,37,M,iPhone 16 Pro Max 1TB,24826.0,0,0,0,0
4021,2024-10-10,Inside Rangamati,42,M,iQOO Z7 5G 6/128,20649.0,0,0,0,0
4022,2024-10-10,Rangamati Sadar,28,M,iQOO Neo 9 Pro 5G 12/256,13262.0,1,0,0,1
4023,2024-10-10,Rangamati Sadar,26,F,Galaxy A55 5G 8/128,19407.0,0,1,0,0
4024,2024-10-10,Rangamati Sadar,32,M,Pixel 8 Pro 12/256,20090.0,0,0,0,1
4025,2024-10-10,Inside Rangamati,19,M,Moto G85 5G 8/128,24245.0,1,0,1,0
4026,2024-10-10,Inside Rangamati,48,M,iQOO Z7 5G 6/128,17406.0,0,0,0,1
4027,2024-10-10,Outside Rangamati,20,M,Vivo T3x 5G 8/128,26219.0,0,0,0,0
4028,2024-10-10,Rangamati Sadar,34,M,Vivo Y200 5G 6/128,23668.0,0,0,1,1
4029,2024-10-10,Outside Rangamati,44,F,Galaxy S24 Ultra 12/256,18135.0,1,1,0,0
4030,2024-10-10,Inside Rangamati,31,M,Redmi Note 12 Pro 8/128,17797.0,0,1,0,0
4031,2024-10-10,Outside Rangamati,18,M,Galaxy M35 5G 8/128,15853.0,0,0,1,0
4032,2024-10-10,Outside Rangamati,19,M,Pixel 8 Pro 12/256,111163.0,1,1,0,1
4033,2024-10-10,Outside Rangamati,39,F,Galaxy S24 Ultra 12/256,26401.0,1,0,0,1
4034,2024-10-10,Rangamati Sadar,32,M,Galaxy A55 5G 8/128,39702.0,0,0,0,1
4035,2024-10-10,Rangamati Sadar,46,M,iQOO Z7 5G 6/128,16592.0,0,0,1,1
4036,2024-10-10,Outside Rangamati,42,F,Pixel 7a 8/128,16343.0,0,0,0,0
4037,2024-10-10,Outside Rangamati,38,M,iQOO Neo 9 Pro 5G 12/256,40890.0,0,0,0,1
4038,2024-10-10,Outside Rangamati,31,F,Galaxy M35 5G 8/128,18660.0,0,0,0,1
4039,2024-10-10,Outside Rangamati,23,F,Pixel 7a 8/128,44394.0,0,0,0,1
4040,2024-10-10,Outside Rangamati,43,F,iPhone 16 Pro Max 1TB,26016.0,0,1,0,1
